46.88866,142.717483,17,RS96588,Khomutovo,UHSS,49
45.40411,141.800918,9,JA66913,Wakkanai,RJCW,49
45.242004,141.186432,34,JA99841,Rishiri,RJER,999
31.466557,25.877945,97,EG86969,Sidi Barrani,HE,999
31.457222,25.282778,25,EG18589,As Sallum,HE,999
31.324444,27.222222,28,EG26512,Mersa Matruh,HEMM,49
31.183889,29.947222,-1,EG62850,Alexandria,HEAX,49
31.10714,25.451889,204,EG16473,Habata,HE,999
31.028055,25.85111,225,EG90654,Misheifa,HE,999
30.917778,29.696388,54,EG25416,Borg El Arab,HEBA,49
30.731388,27.020001,225,EG78659,Deir El Gill,HE,999
39.956501,41.170166,1756,TU74048,Erzurum,LTCE,22
39.813827,36.903496,1595,TU63592,Sivas,LTAR,22
39.710251,39.526222,1156,TU06320,Erzincan,LTCD,22
39.654278,43.025917,1664,TU00003,Agri,LTCO,999
38.770832,35.493889,1068,TU59805,Erkilet,LTAU,8
38.746387,41.660557,1267,TU50928,Mus,LTCK,22
38.606918,39.291416,892,TU65354,Elazig,LTCA,22
38.468056,43.332222,1668,TU98988,Van,LTCI,49
38.435833,38.091667,861,TU97525,Erhac,LTAT,22
37.981388,41.840279,609,TU51381,Siirt,LTCL,999
37.929054,41.11636,554,TU39791,Batman,LTCJ,8
37.893806,40.200695,686,TU11301,Diyarbakir,LTCC,22
37.735832,38.476665,675,TU00005,Adiyaman,LTCP,999
37.565834,36.956943,525,TU99020,Kahramanmaras,LTCN,999
37.09853,43.266083,1067,IZ43400,Sirsenk,OR,999
37.091946,38.846222,452,TU20547,Sanliurfa,LTCH,999
37.023506,41.194042,451,SY65198,Kamishly,OSKL,49
37.002102,35.425896,72,TU50577,Incirlik Ab,LTAG,8
36.982166,35.280388,19,TU19830,Adana,LTAF,49
36.947777,37.478889,705,TU64829,Oguzeli,LTAJ,999
36.520832,37.037777,498,SY93826,Minakh,OS,999
36.490166,43.346779,525,IZ55629,Bashiqah,OR,999
36.305916,43.147251,225,IZ66681,Mosul,OR,49
36.282112,42.404183,326,IZ19417,Tall Afar,OR,999
36.237667,43.963081,403,IZ71089,Erbil Northwest,OR,999
36.186638,37.583084,367,SY64653,Rasin El Aboud,OS,8
36.180965,37.224396,388,SY28663,Aleppo Intl,OSAP,22
36.096748,37.936474,348,SY41394,Jirah,OS,8
35.859669,42.14225,299,IZ79004,Sahl Sinjar,OR,999
35.767193,43.125084,251,IZ72875,Qayyarah West,OR,8
35.757057,43.264721,199,IZ74002,Qayyarah South,OR,999
35.754723,38.566833,320,SY24311,Tabqa,OS,22
35.51284,44.284413,299,IZ81335,K 1,OR,22
35.469055,44.349609,349,IZ15273,Kirkuk,OR,8
35.402473,35.948029,47,SY21035,Basel Al Assad Intl,OSLK,22
35.285278,40.175835,213,SY15301,Deir Zzor,OSDZ,49
35.138542,44.133553,190,IZ24597,Tal Ashtah New,OR,999
35.134724,43.726391,192,IZ75640,Al Fathah,OR,999
35.1175,36.711109,309,SY11491,Hamah,OS,8
34.934723,44.484306,175,IZ66174,Tuz Khurmatu,OR,8
34.917999,43.388916,129,IZ46745,K 2,OR,8
34.875111,33.624863,2,CY61643,Larnaca,LCLK,49
34.71804,32.485729,12,CY69679,Pafos Intl,LCPH,49
34.674221,43.544418,138,IZ83580,Al Sahra,OR,8
34.608749,43.776806,96,IZ93132,Tikrit East,OR,8
34.590416,32.987862,23,CY76674,Akrotiri,LCRA,8
34.586109,36.002777,22,LE08912,Rene Mouawad,OLKA,8
34.569057,36.572834,538,SY87668,Al Qusayr,OS,8
34.557362,38.316891,402,SY70529,Palmyra,OSPR,22
34.535557,43.677502,100,IZ15645,Tikrit South,OR,8
34.523308,37.630527,550,SY96498,Tiyas,OS,8
34.491833,36.909863,830,SY54660,Shayrat,OS,8
34.281387,35.680279,197,LE05438,Wujah Al Hajar,OL,999
34.165638,44.264362,79,IZ39860,Samarra East,OR,8
34.163555,44.747501,57,IZ41086,Salum,OR,999
33.940193,44.361584,50,IZ44598,Balad Southeast,OR,8
33.91811,36.865833,841,SY49982,An Nasiriyah,OS,8
33.850082,35.987694,919,LE34814,Rayak,OLRA,8
33.815418,41.437695,403,IZ73360,H1 New,OR,8
33.813332,35.488666,26,LE13565,Beirut Intl,OLBA,22
33.795277,44.601944,41,IZ69979,Baqubah,OR,999
33.785545,42.441132,210,IZ37337,Al Asad,OR,8
33.682407,37.213898,701,SY74878,Sayqal,OS,8
33.609612,36.748943,627,SY39377,Dumayr,OS,8
33.591251,44.594833,36,IZ00388,Khan Bani Sad,OR,999
33.523861,44.256748,36,IZ48976,Al Taji,OR,8
33.478332,36.225971,733,SY67797,Mezze,OS,8
33.441971,42.909668,121,IZ00581,Al Muhammadi,OR,999
33.412498,36.516945,615,SY48097,Damascus Intl,OSDI,22
33.375,43.563057,43,IZ48682,Habbaniyah,OR,8
33.355999,40.596169,594,IZ89379,H 2,OR,8
33.338196,43.596973,76,IZ87814,Al Taqaddum,OR,8
33.332584,44.362221,34,IZ22258,Baghdad Muthenna,OR,8
33.306473,44.24139,34,IZ49055,Qasr Tall Mihl,OR,999
33.285027,36.458058,667,SY47262,Marj Ruhayyil,OS,8
33.278999,44.494141,31,IZ24126,Rasheed,OR,8
33.262089,44.233917,34,IZ35813,Saddam Intl,ORBS,22
33.075893,39.596947,771,IZ94942,H 3 Northwest,OR,999
33.06089,36.552502,704,SY86216,Khalkhalah,OS,8
32.9898,35.565262,281,IS02359,Mahanaim I Ben Yaakov,LLIB,49
32.970554,44.270558,41,IZ46969,Al Iskandariyah New,OR,999
32.94104,44.634537,25,IZ32803,Shaykh Mazhar,OR,8
32.92897,39.745666,777,IZ91858,H 3,OR,8
32.848556,39.310165,828,IZ96596,H 3 Highway Strip,OR,999
32.809444,35.04361,8,IS38550,Haifa,LLHA,22
32.765556,34.954445,9,IS48296,Kefar Gallim Highway Strip,LL,999
32.753334,44.129444,36,IZ22540,Karbala Northeast,OR,999
32.705833,36.411667,749,SY32152,As Suwayda West,OS,8
32.660442,35.18222,56,IS16436,Ramat David,LLRD,8
32.597221,35.226666,60,IS96277,Megiddo,LLMG,8
32.537777,38.197224,685,JO45454,H 4,OJHR,999
32.440971,35.006359,28,IS09327,Eyn Shemer,LLES,49
32.409863,41.948582,390,IZ74746,Mudaysis,OR,8
32.405041,39.12912,899,IZ07808,Ruwayshid,OR,8
32.355,36.260834,682,JO09602,King Hussein,OJMF,8
32.160362,37.149612,676,JO66344,Prince Hasan,OJ,8
32.112606,34.781399,13,IS39055,Sde Dov,LLSD,22
32.096527,35.344444,640,IS36166,Jurish Highway Strip H,LL,999
32.030277,36.4025,640,JO44943,Azraq Highway Strip,OJ,999
32.009499,34.876896,41,IS44592,Ben Gurion,LLBG,49
31.972694,35.991585,778,JO51920,Marka Intl,OJAM,22
31.93111,42.142224,326,IZ82154,Radif Al Khafi,OR,999
31.897917,34.690777,42,IS03261,Palmahim Ab,LL,8
31.883057,34.94611,137,IS81385,Mishmar Ayy Highway Strip H,LL,999
31.866528,35.217583,757,WE62010,Jerusalem,OJJR,49
31.839472,34.821842,58,IS81107,Tel Nov,LLEK,8
31.833279,36.783833,519,JO81333,Shaheed Mwaffaq,OJ,8
31.784445,36.223331,774,JO79842,Highway H Highway Strip,OJ,999
31.762501,34.727223,45,IS12185,Hatzor,LLHS,8
31.7225,35.993332,729,JO11703,Queen Alia Intl,OJAI,49
31.692694,38.731194,854,SA66329,Turaif,OETR,999
31.591667,36.933613,550,JO99112,Al Ghadaf Highway Strip,OJ,999
31.410833,37.278889,509,SA91579,Guriat,OEGT,999
31.325283,35.386677,-385,IS78329,I Bar Yehuda,LLMZ,49
31.286943,34.722778,199,IS08018,Teyman,LLBS,999
31.279444,32.240002,1,EG38409,Port Said,HEPS,999
31.258888,34.643612,201,IS47072,Hatserim Northwest,LL,999
31.242214,34.27343,91,GZ00002,Gaza Intl,LVGZ,999
31.23336,34.662556,220,IS58020,Hatserim,LL,8
31.233334,35.200001,594,IS97115,Arad,LLLL,49
31.208347,35.012299,405,IS72698,Nevatim Ab,LLNV,8
31.078333,34.131668,99,EG32166,El Gora,HEGR,999
31.077223,33.832222,36,EG81044,El Arish Intl,HEAR,999
31.042778,30.664444,5,EG37011,Al Rahmaniyah,HE,8
30.997499,32.552223,15,EG25213,Baluza,HE,999
30.965555,31.433056,3,EG65031,Al Mansurah,HE,8
30.906528,41.138748,552,SA68268,Arar,OERR,999
30.859444,34.443054,251,IS46454,Nizzana West,LL,999
30.836111,30.934999,5,EG09156,Birma,HE,8
30.821667,30.193333,14,EG83159,Jiyanklis New,HE,8
30.793612,32.044445,4,EG86119,As Salihiyah,HE,8
30.776112,34.666668,648,IS20726,Ramon,LLRM,8
30.621389,35.201111,-49,IS95540,En Yahav,LLEY,999
30.598612,32.234444,11,EG98199,Al Ismailiyah,HE,999
30.594444,31.666111,9,EG96790,Az Zaqaziq,HE,8
30.579445,31.128889,10,EG94742,Quwaysina,HE,8
30.572779,32.09639,14,EG82826,Abu Suwayr,HE,8
30.540556,30.560278,25,EG56523,Gebel El Basur,HE,8
30.420555,31.678888,50,EG96296,Bilbays 2,HE,8
30.40889,33.151668,321,EG84655,Bir Jifjafah,HE,999
30.394917,31.601444,27,EG85153,Bilbays,HE,8
30.343472,36.147694,861,JO27850,King Faisal,OJ,8
30.3325,31.44739,35,EG03478,Inshas,HE,8
30.330017,32.267773,21,EG93624,Faid,HE,8
30.246944,32.492222,6,EG79657,Kibrit,HE,8
30.194445,33.412777,399,EG99116,Bir Hasanah,HE,999
30.121944,31.405556,116,EG70992,Cairo Intl,HECA,22
30.116362,30.915444,167,EG80029,Cairo West,HECW,8
30.092501,31.359722,92,EG43797,Cairo Almaza,HE,8
30.074638,31.191999,17,EG52780,Embaba,HEEM,49
30.050388,31.839458,243,EG06974,Wadi Al Jandali,HE,8
30.025925,32.972046,472,EG99125,El Sharqi,HE,8
39.605278,47.875889,76,IR66896,Parsabade Moghan,OITP,999
38.32486,48.423195,1315,IR47801,Ardabil,OITL,999
38.131359,46.238861,1359,IR85991,Tabriz Intl,OITT,22
37.991669,58.363335,210,TX28094,Ashgabat,UTAA,49
37.668167,45.068668,1324,IR32944,Uromiyeh,OITR,49
37.627861,56.173084,749,IR53914,Soga,OIMX,999
37.488335,57.306667,1079,IR00186,Bojnord,OIMN,999
37.383293,55.452084,152,IR64839,Kalaleh,OINE,999
37.347668,46.127724,1339,IR50671,Sahand,OITM,999
37.325699,49.605812,-9,IR62870,Rasht,OIGG,49
37.24461,55.097362,45,IR52075,Gonbad Ghabus,OI,999
36.909363,50.688831,-22,IR00660,Ramsar,OINR,999
36.861999,54.207138,1499,IR94676,Mehtar Kalateh,OI,999
36.663334,51.464722,-18,IR22279,Noshahr,OINN,999
36.654999,52.349167,-24,IR37029,Bishe Kola,OINJ,999
36.641972,53.189693,10,IR25015,Sari Dasht E Naz,OINZ,999
36.425331,55.104473,1285,IR72406,Shahrud,OIMJ,999
36.239471,50.046333,1276,IR60546,Ghazvin,OIIK,999
36.235195,59.640972,996,IR87394,Mashhad Intl,OIMM,22
35.776085,50.826694,1271,IR76546,Payam,OIIP,49
35.702972,51.47514,1225,IR00425,Doshan Tappeh,OIID,8
35.689167,51.313332,1207,IR48304,Mehrabad Intl,OIII,22
35.644806,51.380695,1143,IR80526,Ghale Morghi,OIIG,22
35.591499,53.495167,1127,IR15475,Semnan,OIIS,999
35.418888,51.14389,999,IR99967,Ahmadabad,OI,999
35.389389,53.671417,1200,IR23870,Semnan New,OI,999
35.244804,47.00864,1407,IR80515,Sanandaj,OICS,999
35.234196,48.601528,1722,IR74003,Shahrokhi Highway Strip,OI,999
35.213917,48.657665,1710,IR18708,Hamadan Mil,OIHS,8
35.172779,52.324444,975,IR76664,Garmcar Sw,OI,999
34.983334,50.807777,944,IR91751,Manzariyeh,OI,8
34.868168,48.552307,1756,IR01108,Hamadan,OIHH,999
34.346417,47.156582,1312,IR63960,Shahid Ashrafi Esfahani,OICC,22
34.169418,51.317749,847,IR39876,Mahmudabad,OI,999
33.934723,45.101391,76,IZ99143,Subakhu,OR,999
33.67889,56.901668,704,IR56732,Tabas,OIMT,999
33.587223,46.404057,1334,IR00150,Ilam,OICI,999
33.43272,48.290085,1155,IR52077,Khoram Abad,OICK,999
33.08897,53.417332,1082,IR87024,Nain Military,OI,999
32.951389,51.566944,1601,IR45957,Jafarabao,OI,999
32.933613,47.483612,792,IR79406,Abdanan,OICD,999
32.92976,51.561203,1600,IR27728,Hesa,OIFE,999
32.896942,59.266945,1536,IR40334,Birjand,OIMB,999
32.750721,51.861694,1545,IR51886,Esfahan Shahid Beheshti Intl,OIFM,22
32.621056,51.696194,1597,IR89685,Badr Air Base,OIFP,8
32.481945,45.757221,21,IZ57892,Ubaydah Bin Al Jarrah,OR,8
32.434444,48.39764,152,IR51850,Dezful,OIAD,8
32.402779,48.181667,118,IR83434,Dezful Highway Strip,OI,999
32.326389,51.377777,1724,IR85268,Zarrinshahr,OIFV,999
32.295692,50.841389,2049,IR00177,Shahre  Kord,OIFS,999
32.117084,46.381832,13,IZ57910,Kut Al Hayy East,OR,999
32.002308,49.270668,361,IR04233,Shahid Asyaee,OIAI,8
31.922007,48.878014,304,IR00187,Ella North,OI,999
31.904894,54.276482,1235,IR00152,Yazd Shahid Sadooghi,OIYY,49
31.456491,47.289063,13,IZ14023,Qalat Salih,OR,999
31.337444,48.762138,19,IR51564,Ahwaz,OIAW,49
30.935404,46.090095,6,IZ74358,Tallil,OR,8
30.835167,49.534916,25,IR81183,Omidiyeh,OIAJ,8
30.745443,49.676251,26,IR95262,Aghajari,OIAG,49
30.73361,50.112141,358,IR75816,Behbehan Northwest,OI,999
30.664139,48.645138,3,IR25514,Shadgan,OI,999
30.568832,47.770637,2,IZ50526,Basrah Maqal,OR,49
30.556307,49.151806,2,IR11513,Mahshahr,OIAM,49
30.548779,47.662419,3,IZ50940,Basrah Intl,ORMM,49
30.425333,47.641888,19,IZ75805,Shaibah,OR,8
30.365,48.232498,3,IR00098,Abadan,OIAA,49
30.353945,47.108166,48,IZ56601,Ar Rumaylah Southwest,OR,999
30.337305,50.828529,729,IR34009,Gachsaran,OIAH,999
30.29805,56.051964,1614,IR87201,Rafsanjan,OIKR,49
30.261334,56.95689,1748,IR32573,Kerman,OIKK,49
30.134417,47.650585,21,IZ98832,Safwan,OR,999
30.03364,52.80011,1697,IR00155,Mansurabad North,OI,999
30.000029,53.711777,2176,IR00023,Mahmudabad,OI,999
43.061668,74.478333,637,KG74545,Manas,UAFM,49
42.364166,69.478889,421,KZ00007,Shymkent,UAII,49
41.3125,69.390388,426,UZ00001,Tashkent,UT,8
41.257221,69.28167,430,UZ17644,Yuzhny,UTTT,49
40.608334,72.793335,892,KG84680,Osh,UAFO,49
40.215,69.695,441,TI66723,Khudzhand,UTDL,49
39.775001,64.480003,228,UZ00005,Bukhara,UTSB,49
39.701668,66.985001,677,UZ77301,Samarkand,UTSS,49
38.543331,68.824997,783,TI02578,Dushanbe,UTDD,49
37.286388,67.309166,312,UZ21902,Termez,UTST,49
36.770748,69.531998,2590,AF94357,Talulqan,OATQ,999
36.750278,65.915001,399,AF94325,Sheberghan,OASG,999
36.706944,67.209168,391,AF39176,Mazar I Sharif,OAMS,49
36.665001,68.910835,434,AF92944,Kunduz,OAUZ,49
36.500973,61.064945,288,IR00184,Sarakhs,OIMC,999
36.461498,61.060917,295,IR20621,Sarakhs South,OI,999
35.930557,64.761391,819,AF94326,Maimana,OAMN,999
35.91811,74.333305,1453,PK95862,Gilgit,OPGT,999
35.887501,71.800278,1493,PK27177,Chitral,OPCH,999
34.94614,69.264969,1491,AF50693,Bagram,OA,8
34.81311,72.352142,951,PK47414,Saidu Sharif,OPSS,999
34.566666,69.208885,1789,AF94313,Kabul Intl,OAKB,49
34.400833,70.497223,552,AF87064,Jalalabad,OAJL,8
34.338806,73.509003,830,PK04756,Muzaffarabad,OPMF,999
34.208889,62.228054,977,AF28606,Herat,OAHR,49
34.081112,71.97258,320,PK45213,Risalpur,OPRS,8
33.993252,71.514351,359,PK73223,Peshawar,OPPS,49
33.986889,74.773834,1663,IN76533,Srinagar,VISR,22
33.983612,72.612503,339,PK79781,Tarbela Dam,OPTA,999
33.903332,70.071114,1767,PK60881,Parachinar,OPPC,999
33.876629,74.975678,1645,IN87162,Awantipur,VI,999
33.871388,72.400833,304,PK48939,Minhas,OP,999
33.848057,73.799164,1676,PK13746,Rawalakot,OPRT,999
33.613667,73.105415,508,PK83690,Chaklala,OPRN,22
33.557499,73.03167,500,PK01570,Qasim,OPQS,8
33.391388,62.261112,1150,AF75939,Shindand,OASD,8
33.38028,74.31472,914,IN90896,Rajaori,VI,999
33.049686,73.638344,290,PK70852,Mangla,OPMA,999
32.969723,70.529724,403,PK46981,Bannu,OPBN,999
32.910275,72.77449,540,PK46178,Murid,OP,999
32.689556,74.837418,313,IN57042,Jammu,VIJU,22
32.563087,71.570679,210,PK49985,Mianwali,OPMI,8
32.423889,71.460556,196,PK30451,Chashma,OP,999
32.302776,69.56778,1386,PK74027,Wana,OPWN,999
32.077839,73.790169,188,PK57563,Chandhar,OP,999
32.048626,72.665169,187,PK69868,Sargodha,OPSR,8
31.909563,70.896446,172,PK27145,Dera Ismail Khan,OPDI,999
31.8895,72.309189,173,PK65592,Sahiwal,OPSW,999
31.707764,74.799233,229,IN25696,Amritsar,VIAR,49
31.521723,74.403336,217,PK17371,Lahore,OPLA,49
31.505833,65.847778,1009,AF60849,Kandahar,OAKN,22
31.494795,74.346237,212,PK65896,Walton,OPLH,999
31.365168,72.99572,185,PK48442,Faisalabad Intl,OPFA,49
31.358248,69.463997,1417,PK26927,Zhob,OPZB,999
31.096666,61.544166,496,IR37829,Zabol,OIZB,999
30.758083,72.282501,149,PK16430,Rafiqui,OPRQ,8
30.735277,73.35833,152,PK58729,Okara,OPOK,999
30.494722,70.971664,131,PK08449,Kot Addu,OP,999
30.251944,66.938751,1600,PK36538,Quetta,OPQT,22
30.203314,71.41906,121,PK28198,Multan Intl,OPMT,49
30.091417,72.153748,131,PK57444,Velhari,OP,999
43.906918,87.473641,648,CH73365,Diwopu,ZWWW,49
43.351665,77.03833,680,KZ49763,Almaty,UAAA,49
39.543331,76.021668,1380,CH00009,Kashi,ZWSH,49
37.033333,79.866669,1424,CH73367,Hotan,ZWTN,49
35.333611,75.537781,2316,PK87590,Skardu,OPSD,999
34.653889,77.373337,3200,IN73136,Thoise,VI,999
32.902248,75.155136,594,IN54032,Udhampur,VIUX,999
32.231724,75.635528,309,IN42991,Pathankot,VIPK,8
31.876944,77.154167,1084,IN63379,Bhuntar,VIBR,999
31.081388,77.067779,1524,IN29705,Shimla,VISM,999
30.853056,75.95417,253,IN54796,Ludhiana,VILD,999
30.672472,76.788254,308,IN43210,Chandigarh,VICG,8
30.582779,78.326942,550,IN99810,Bharkot,VI,999
30.314444,76.362282,249,IN39933,Patiala,VIPL,999
30.188499,78.180916,550,IN43503,Dehradun,VIDN,999
36.516666,103.621666,1947,CH73371,Zhongchuan,ZLLL,49
30.58,103.948334,494,CH73375,Shuangliu,ZUUU,49
44.994999,110.199997,934,MG00002,Sainshand,ZMSZ,49
40.853333,111.82167,1083,CH73364,Baita,ZBHH,49
40.080112,116.584556,35,CH21133,Capital,ZBAA,49
39.116669,117.349998,3,CH73369,Binhai,ZBTJ,49
38.280773,114.696655,71,CH00003,Zhengding,ZBSJ,49
37.751083,112.625054,782,CH73370,Wusu,ZBYN,49
36.860001,117.214996,23,CH00004,Yaoqiang,ZSJN,49
34.518333,113.841667,150,CH00007,Xinzheng,ZHCC,49
34.439999,108.754997,479,CH73387,Xianyang,ZLXY,49
31.998333,118.811668,10,CH73390,Dajiaochang,ZS,49
31.783333,117.300003,28,CH73373,Luogang,ZSOF,49
31.74,118.86,14,CH00008,Lukou,ZSNJ,49
30.785,114.209999,35,CH73389,Tianhe,ZHHH,49
43.904999,125.198334,231,CH73384,Dafangshen,ZYCC,49
43.399166,132.151947,13,RS96595,Knevichi,UHWW,49
41.907223,128.410004,1341,UNK,Samjiyon Airfield,UNK,8
41.638332,123.485001,60,CH73366,Taoxian,ZYTX,49
41.42889,129.648056,12,UNK,Orang Airfield,UNK,8
40.681946,128.149994,1234,UNK,Hwangsuwon Airfield,UNK,8
40.364445,127.264168,1079,UNK,Changjin Up Airfield,UNK,8
40.357224,128.72084,9,UNK,Iwon Airfield,UNK,8
40.149769,124.501266,11,UNK,Uiju Airfield,UNK,8
40.119446,125.871948,98,UNK,Sangwon Ni Highway Strip,UNK,0
39.996944,127.612221,33,UNK,Toksan Airfield,UNK,8
39.927502,125.208054,76,UNK,Panghyon Airfield,UNK,8
39.902779,125.489166,23,UNK,Taechon Airfield,UNK,8
39.791389,127.532776,15,UNK,Yonpo Airfield,UNK,0
39.750557,125.903893,34,UNK,Kaechon Airfield,UNK,8
39.747776,127.475555,29999,UNK,Sondok Airfield,UNK,8
39.672222,125.681389,29999,UNK,Sinanju Highway Strip,UNK,0
39.501946,125.966667,49,UNK,Pukchang Airfield,UNK,8
39.409443,125.892777,36,UNK,Sunchon Airfield,UNK,8
39.24139,125.678337,29999,UNK,Sunan Auxiliary Airfield,UNK,22
39.205276,125.67028,18,UNK,Sunan Airfield,UNK,22
39.166668,127.484169,3,UNK,Wonsan Airfield,UNK,8
39.016388,125.843613,3,UNK,Mirim Airfield,UNK,8
38.959999,121.529999,32,CH73368,Zhoushuizi,ZYTL,49
38.906944,125.235001,12,UNK,Onchon Airfield,UNK,8
38.869446,127.903053,29999,UNK,Kuum Ni Airfield,UNK,8
38.84,126.068886,29999,UNK,Sangwon Highway Strip,UNK,0
38.73111,126.659447,219,UNK,Koksan South Highway Strip,UNK,0
38.689724,126.604446,241,UNK,Koksan Airfield,UNK,8
38.65361,125.788887,10,UNK,Hwangju Airfield,UNK,8
38.613609,127.451942,584,UNK,Hyon Ni Airfield,UNK,8
38.425556,125.019165,14,UNK,Kwail Airfield,UNK,8
38.3825,128.458328,49,KS99729,R 413,RK,999
38.265278,127.564163,274,KS99756,R 321,RK,999
38.24889,127.37722,192,KS99749,R 240,RK,999
38.241669,128.207504,289,KS99753,R 412,RK,999
38.238056,126.120277,79,UNK,Nuchon Ni Airfield,UNK,8
38.215832,127.654442,228,KS99750,R 317,RK,999
38.199165,127.221947,192,KS99748,R 239,RK,999
38.153416,127.312027,155,KS99722,R 237,RK,999
38.147499,128.600555,30,KS04498,Sokcho,RKND,8
38.137779,128.006668,199,KS99724,R 406,RK,999
38.137501,127.741669,182,KS99726,R 314,RK,999
38.130554,125.246109,31,UNK,Taetan Airfield,UNK,8
38.121666,127.686668,140,KS99730,R 313,RK,999
38.119446,128.039993,219,KS99817,R 405,RK,999
38.107224,128.198609,204,KS99752,R 414,RK,999
38.087501,127.986748,205,KS51338,R 404,RKNY,999
38.079166,127.272225,103,KS99725,R 233,RK,999
38.073055,127.522781,260,KS99723,R 312,RK,999
38.051945,127.798332,179,KS99751,R 311,RK,999
38.029751,127.140999,69,KS99747,R 228,RK,999
38.025276,127.3675,129,KS99721,R 231,RK,999
38.024166,127.106941,67,KS99746,R 227,RK,999
38.018333,126.974724,30,KS99744,R 225,RK,999
37.955833,126.92083,35,KS99734,R 129,RK,999
37.955833,128.314163,274,KS99741,R 420,RK,999
37.929169,127.756943,82,KS99740,R 307,RK,999
37.908333,127.013886,89,KS99736,R 219,RK,999
37.894169,126.970833,110,KS99735,R 218,RK,999
37.883751,127.717972,74,KS35753,A 306,RKNC,8
37.863056,127.177498,99,KS60404,R 217,RKSI,999
37.82822,126.991302,87,KS82637,R 222,RK,999
37.814999,127.349999,128,KS99776,R 213,RK,999
37.763111,126.792389,19,KS99754,R 110,RK,999
37.753502,128.944031,10,KS87140,Kangnung,RKNN,22
37.715305,126.558861,13,KS99733,R 107,RK,999
37.700054,127.900055,137,KS99758,R 419,RK,999
37.650276,128.570282,524,KS99743,R 417,RK,999
37.641945,127.149445,24,KS99737,R 203,RK,999
37.600944,126.868774,19,KS71169,R 113,RKSK,999
37.558723,126.790077,17,KS60585,Kimpo Intl,RKSS,49
37.50153,127.62986,70,KS99739,R 301,RK,999
37.474445,126.749443,28,KS99765,R 103,RK,999
37.445831,127.113891,28,KS23347,Seoul Ab,RKSM,8
37.438084,127.960388,100,KS20127,Wonju,RKNW,8
37.401669,121.371666,17,CH00011,Laishan,ZSYT,49
37.286835,127.226502,74,KS99764,R 501,RK,999
37.239407,127.00705,26,KS48753,Suwon,RKSW,8
37.200832,127.472221,64,KS70967,R 510,RK,8
37.161945,128.220001,290,KS87064,R 605,RK,999
37.090618,127.029595,12,KS51390,Osan Ab,RKSO,8
37.029999,127.885277,85,KS89820,Choongwon Ab,RKTI,8
36.960621,127.033546,15,KS23937,A 511,RKSG,8
36.753887,126.330559,12,KS99759,R 530,RK,999
36.717777,127.496109,58,KS18851,Chongju Intl,RKTU,8
36.704529,126.485886,11,KS45940,Seosan Ab,RKTP,8
36.631943,128.354721,107,KS99718,Yechon,RKTY,8
36.583889,126.660004,60,KS99760,R 526,RK,999
36.571056,127.295997,24,KS29498,R 505,RK,999
36.568176,127.500115,78,KS03499,Songmu,RKTE,8
36.263332,120.376663,10,CH73382,Liuting,ZSQD,49
36.261665,127.116669,28,KS99994,R 536,RK,999
36.181084,133.324783,94,JA06540,Oki,RJNO,999
36.180279,127.833336,166,KS99732,R 522,RK,999
36.111111,127.10389,20,KS99727,R 500,RK,999
35.988335,129.419998,21,KS93016,Pohang,RKTH,999
35.903755,126.615906,8,KS30467,Kunsan Ab,RKJK,8
35.893639,128.658417,35,KS48012,Taegu Ab,RKTN,22
35.878445,127.119552,29,KS13888,Jhunju,RKJU,22
35.593498,129.351715,12,KS85850,Ulsan,RKPU,999
35.52961,134.165222,19,JA12833,Tottori,RJOR,999
35.512852,134.787002,178,JA00002,Tajima,RJBT,999
35.492279,133.236496,6,JA95906,Miho,RJOH,22
35.413612,132.889999,4,JA38854,Izumo,RJOC,999
35.345001,127.019997,40,KS99996,R 710,RK,999
35.305279,126.49556,9,KS99787,R 712,RK,999
35.179207,128.938217,3,KS89580,Kimhae Intl,RKPK,22
35.143333,128.695007,2,KS89597,Chinhae,RKPE,999
35.128056,126.809723,12,KS40957,Kwangju,RKJJ,22
35.088543,128.070374,7,KS35832,Sachon Ab,RKPS,8
34.839722,127.61528,20,KS21015,Yeosu,RKJY,999
34.758907,126.379875,7,KS48219,Mokpo,RKJM,22
34.755833,133.853058,245,JA33953,Okayama,RJOB,49
34.676388,131.790283,56,JA87244,Iwami,RJOW,999
34.588943,133.934326,0,JA30775,Kohnan,RJBK,999
34.435554,132.922226,331,JA24322,Hiroshima,RJOA,49
34.36676,132.413895,4,JA97827,Hiroshimanishi,RJBH,49
34.284527,129.330444,64,JA88306,Tsushima,RJDT,999
34.214054,134.015762,185,JA34283,Takamatsu,RJOT,49
34.14386,132.235748,2,JA45214,Iwakuni Mcas,RJOI,8
34.132809,134.606644,7,JA52645,Tokushima,RJOS,22
34.045387,131.052063,3,JA95914,Ozuki,RJOZ,8
34.034668,131.549194,2,JA11872,Hofu,RJOF,8
33.92889,131.276382,7,JA07635,Yamaguchi Ube,RJDC,49
33.883083,130.653,29,JA65587,Ashiya,RJFA,8
33.836109,130.946945,5,JA61515,Kitakyushu,RJFR,49
33.827255,132.699631,7,JA20269,Matsuyama,RJOM,49
33.749027,129.785415,15,JA33859,Iki,RJDB,999
33.685444,131.040756,16,JA39496,Tsuiki,RJFZ,8
33.586639,130.450195,9,JA83639,Fukuoka,RJFF,49
33.544556,133.671448,9,JA76116,Kochi,RJOK,999
33.511307,126.493027,35,KS10983,Cheju Intl,RKPC,49
